ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
33646;Female;39.0;NH;130;408 451 31 78;None;0;68.4;86.0;11.63;193.3;110.0;16.43;171.5;139.0;7.72;10.4;4.0;2.81;38.59;0;False
83831;Male;31.0;OK;91;408 530 90 54;Voice mail;31;273.0;78.0;46.41;215.5;98.0;18.32;104.7;114.0;4.71;9.6;2.0;2.59;72.03;1;False
84172;Male;37.0;CT;64;415 748 45 42;International;0;225.3;134.0;38.3;108.2;87.0;9.2;139.6;132.0;6.28;17.3;9.0;4.67;58.45;1;True
19021;Male;29.0;TN;176;415 201 73 52;Voice mail;23;283.2;130.0;48.14;162.6;74.0;13.82;177.7;104.0;8.0;7.2;6.0;1.94;71.9;1;False
27883;Female;23.0;MD;93;510 373 72 89;International;0;131.4;78.0;22.34;219.7;106.0;18.67;155.7;103.0;7.01;11.1;2.0;3.0;51.02;1;True
91981;Male;35.0;WI;84;510 376 39 16;Voice mail;12;89.7;87.0;15.25;138.6;73.0;11.78;165.8;114.0;7.46;10.7;2.0;2.89;37.38;1;False
19095;Female;28.0;SD;138;510 857 59 99;None;0;127.1;102.0;21.61;247.7;106.0;21.05;207.7;75.0;9.35;5.0;3.0;1.35;53.36;3;False
82196;Female;17.0;ND;101;415 803 25 11;Voice mail;28;105.9;132.0;18.0;231.7;107.0;19.69;281.3;120.0;12.66;10.7;5.0;2.89;53.24;1;False
20074;Female;;VA;136;408 912 84 16;None;0;142.3;79.0;24.19;158.0;113.0;13.43;177.5;75.0;7.99;6.0;11.0;1.62;47.23;2;False
14740;Female;;UT;111;510 824 54 59;None;0;191.3;80.0;32.52;138.5;94.0;11.77;246.0;107.0;11.07;6.4;3.0;1.73;57.09;2;False
33126;Female;29.0;MA;132;408 191 53 81;Voice mail;36;2o1.9;93.0;34.32;156.3;75.0;13.29;131.3;92.0;5.91;13.7;5.0;3.7;57.22;0;False
70462;Female;28.0;SD;128;415 183 73 88;None;0;247.3;91.0;42.04;182.7;60.0;15.53;143.2;112.0;6.44;14.7;2.0;3.97;67.98;3;False
82681;Male;39.0;AL;92;408 368 32 89;Voice mail;38;242.2;96.0;41.17;159.7;144.0;13.57;210.0;108.0;9.45;8.9;1.0;2.4;66.59;1;False
31376;Female;29.0;AL;197;415 908 53 37;International;0;127.3;80.0;21.64;222.3;115.0;18.9;173.9;95.0;7.83;13.7;5.0;3.7;52.07;5;True
67803;Male;31.0;WV;191;408 567 91 76;None;0;162.0;104.0;27.54;241.2;120.0;20.5;210.4;83.0;9.47;10.9;7.0;2.94;60.45;1;False
88815;Female;32.0;SC;99;415 320 38 66;Voice mail;33;179.1;93.0;30.45;238.3;102.0;20.26;165.7;96.0;7.46;10.6;1.0;2.86;61.03;2;False
67535;Female;;FL;106;415 477 54 84;Voice mail;31;197.4;125.0;33.56;123.4;110.0;10.49;115.6;101.0;5.2;12.3;4.0;3.32;52.57;3;False
45007;Female;;KY;88;415 173 62 23;None;0;148.2;82.0;25.19;308.7;67.0;26.24;235.4;79.0;10.59;6.4;4.0;1.73;63.75;2;False
93768;Female;47.0;UT;78;415 711 52 58;None;0;193.1;85.0;32.83;172.1;105.0;14.63;129.6;119.0;5.83;10.2;1.0;2.75;56.04;0;False
26017;Female;37.0;NY;98;408 463 57 99;None;0;171.7;99.0;29.19;174.8;87.0;14.86;189.6;130.0;8.53;7.8;6.0;2.11;54.69;1;False
70390;Female;37.0;MS;17;408 722 62 74;Voice mail;35;198.5;123.0;33.75;270.6;74.0;23.0;209.9;130.0;9.45;8.1;10.0;2.19;68.39;1;False
17740;Female;22.0;NH;56;415 327 44 47;Voice mail;24;121,7;87.0;20.69;184.0;76.0;15.64;266.6;98.0;12.0;12.7;3.0;3.43;51.76;1;False
33292;Male;41.0;VA;84;415 608 35 66;None;0;130.2;105.0;22.13;278.0;60.0;23.63;305.4;74.0;13.74;14.0;6.0;3.78;63.28;2;False
90731;Female;;VT;95;510 719 47 11;None;0;203.4;96.0;34.58;168.6;61.0;14.33;173.0;105.0;7.79;13.7;3.0;3.7;60.4;2;False
81394;Female;34.0;WY;16;415 676 46 28;None;0;174.7;83.0;29.7;280.8;122.0;23.87;171.7;80.0;7.73;10.5;8.0;2.84;64.14;5;False
61828;Female;;NV;76;510 283 47 42;International;0;241.0;120.0;40.97;231.8;96.0;19.7;220.2;67.0;9.91;9.9;1.0;2.67;73.25;1;True
19569;Male;;WV;93;415 732 67 68;None;0;141.7;95.0;24.09;221.0;100.0;18.79;227.1;71.0;10.22;10.2;3.0;2.75;55.85;0;False
66707;Female;30.0;WA;83;408 206 91 13;None;0;134.8;96.0;22.92;167.2;78.0;14.21;161.5;123.0;7.27;7,7;5.0;2.08;46.48;2;False
88964;Female;20.0;KS;123;415 886 15 28;None;0;163.1;119.0;27.73;249.4;51.0;21.2;168.2;77.0;7.57;9.0;10.0;2.43;58.93;1;False
59289;Female;;VT;64;408 241 43 26;;0;145.5;116.0;24.74;228.4;110.0;19.41;273.4;91.0;12.3;8.9;8.0;2.4;58.85;1;False
44515;Female;38.0;OK;82;510 656 43 22;None;0;494.7;109.5;84.1;312.45;180.0;26.56;400.65;153.0;18.03;15.9;9.0;4.29;1.3298 hundred;0;True
22478;Male;33.0;GA;107;510 660 74 70;None;0;194.5;97.0;33.07;186.3;131.0;15.84;178.3;106.0;8.02;12.7;1.0;3.43;60.36;2;False
86217;Female;42.0;CO;110;510 524 60 62;None;0;131.9;93.0;22.42;272.7;106.0;23.18;192.8;105.0;8.68;7.1;4.0;1.92;56.2;1;False
20764;Male;;AK;96;408 321 27 23;Voice mail;29;150.0;91.0;25.5;159.4;75.0;13.55;228.1;55.0;10.26;8.5;3.0;2.3;51.61;1;False
92881;Male;36.0;TN;47;415 313 17 76;Voice mail;30;196.6;93.0;33.42;241.4;140.0;20.52;226.0;118.0;10.17;12.9;4.0;3.48;67.59;2;False
46688;Female;;KY;115;510 564 43 11;None;0;99.7;1o7.o;16.95;145.1;96.0;12.33;149.4;99.0;6.72;14.1;4.0;3.81;39.81;2;False
64593;Male;45.0;PA;69;415 664 84 83;None;0;143.6;88.0;24.41;141.8;86.0;12.05;194.0;83.0;8.73;10.8;5.0;2.92;48.11;3;False
62478;Female;32.0;CT;163;408 808 12 94;Voice mail;40;231.9;56.0;39.42;211.8;91.0;18.0;268.5;74.0;12.08;12.3;3.0;3.32;72.82;2;False
70363;Female;44.0;CT;90;415 658 84 74;None;0;37.8;80.0;6.43;155.3;105.0;13.2;175.0;111.0;7.88;14.2;5.0;3.83;31.34;3;False
42309;Male;32.0;MN;98;415 536 34 33;None;0;72.8;107.0;12.38;186.4;103.0;15.84;175.3;110.0;7.89;10.5;4.0;2.84;38.95;3;False
30508;Male;36.0;WY;90;408 252 89 23;Voice mail;39;94.8;89.0;16.12;219.1;91.0;18.62;197.4;65.0;8.88;11.4;5.0;3.08;46.7;1;False
85232;Male;47.0;PA;174;415 320 43 74;Voice mail;15;221.8;143.0;37.71;210.6;115.0;17.9;221.8;109.0;9.98;12.4;9.0;3.35;68.94;1;False
49408;Male;;OR;95;415 296 13 61;None;0;269.0;120.0;45.73;233.7;120.0;19.86;179.3;61.0;8.07;7.3;4.0;1.97;75.63;2;True
42468;Female;25.0;PA;79;415 120 61 41;None;0;268.3;114.0;45.61;185.5;111.0;15.77;264.6;88.0;11.91;6.3;7.0;1.7;74.99;1;True
28076;Female;;OK;123;415 258 90 56;Voice mail;27;198.7;127.0;33.78;249.0;105.0;21.17;173.2;124.0;7.79;12.5;5.0;3.38;66.12;1;False
87982;Male;44.0;VT;99;415 527 55 23;None;0;115.5;75.0;19.64;218.1;111.0;18.54;254.9;98.0;11.47;11.5;7.0;3.11;52.76;7;True
95508;Female;;ID;114;415 383 46 19;None;0;202.1;100.0;34.36;195.7;102.0;16.63;291.8;120.0;13.13;13.3;5.0;3.59;67.71;2;False
42795;Female;30.0;PA;141;510 995 44 68;None;0;215.6;113.0;36.65;200.6;81.0;17.05;153.8;107.0;6.92;12.4;6.0;3.35;63.97;1;False
83191;Female;40.0;NM;132;408 603 48 30;None;0;169.9;107.0;28.88;209.4;121.0;17.8;206.1;79.0;9.27;11.5;2.0;3.11;59.06;1;False
60966;Male;39.0;FL;133;510 354 77 85;None;0;201.7;85.0;34.29;169.4;116.0;14.4;286.3;80.0;12.88;6.0;4.0;1.62;63.19;0;False
69968;Female;;TX;133;408 679 91 24;None;0;221.1;133.0;37.59;160.2;140.0;13.62;161.8;84.0;7.28;8.4;3.0;2.27;60.76;4;False
69223;Male;32.0;VT;93;510 674 19 39;Voice mail;32;218.7;117.0;37.18;115.0;61.0;9.78;192.7;85.0;8.67;9.4;5.0;2.54;58.17;2;False
83381;Male;;MA;34;415 972 99 15;None;0;293.7;89.0;49.93;272.5;71.0;23.16;178.2;76.0;8.02;11.0;10.0;2.97;84.08;2;True
13923;Female;;OR;140;415 524 98 10;None;0;120.3;108.0;20.45;240.4;84.0;20.43;216.4;74.0;9.74;7.7;3.0;2.08;52.7;4;True
59440;Male;36.0;DE;96;415 714 78 78;Voice mail;26;175.8;96.0;29.89;206.6;84.0;17.56;178.0;105.0;8.01;11.1;2.0;3.0;58.46;2;False
75766;Female;48.0;FL;144;510 939 57 22;None;0;278.5;95.0;47.35;240.7;90.0;20.46;120.0;90.0;5.4;11.6;5.0;3.13;76.34;1;True
85982;Female;43.0;ID;24;408 542 85 23;Voice mail;29;236.3;105.0;40.17;190.8;114.0;16.22;129.0;105.0;5.81;7.2;2.0;1.94;64.14;3;False
57591;Male;32.0;MD;54;415 519 72 74;None;0;273,8;113.0;46.55;119.6;156.0;10.17;267.6;117.0;12.04;11.7;3.0;3.16;71.92;1;False
93140;Male;34.0;WV;50;408 531 85 59;None;0;131.1;129.0;22.29;160.5;94.0;13.64;206.9;88.0;9.31;5.6;9.0;1.51;46.75;5;True
37660;Male;40.0;ID;92;415 928 90 17;Voice mail;23;167.4;83.0;28.46;258.6;129.0;21.98;116.4;110.0;5.24;11.2;3.0;3.02;58.7;4;False
14665;Male;;NV;96;408 199 94 44;None;0;197.7;68.0;33.61;250.5;53.0;21.29;181.2;67.0;8.15;10.5;3.0;2.84;65.89;3;False
23144;Female;;OH;146;415 490 28 23;None;0;169.5;93.0;28.82;230.9;71.0;19.63;269.8;115.0;12.14;9.0;7.0;2.43;63.02;2;False
22585;Female;;ID;138;415 420 40 58;International, Voice mail;17;225.2;116.0;38.28;173.4;88.0;14.74;145.8;99.0;6.56;11.7;4.0;3.16;62.74;0;False
26505;Male;;SC;102;408 783 44 69;None;0;174.5;73.0;29.67;213.7;114.0;18.16;164.7;116.0;7.41;10.3;5.0;2.78;58.02;4;False
45598;Male;30.0;MO;76;510 715 66 68;None;0;129.7;84.0;22.05;177.5;80.0;15.09;228.9;87.0;10.3;7.5;3.0;2.03;49.47;5;True
77489;Male;;NE;99;415 889 88 18;None;0;200.0;66.0;34.0;107.9;104.0;9.17;233.7;82.0;10.52;11.4;2.0;3.08;56.77;3;False
92845;Female;24.0;NC;83;510 449 50 13;Voice mail;36;95.9;87.0;16.3;261.6;105.0;22.24;228.6;109.0;10.29;13.3;4.0;3.59;52.42;0;False
11671;Male;41.0;ME;36;510 224 55 12;Voice mail;25;152.8;110.0;25.98;242.8;67.0;20.64;147.4;74.0;6.63;9.1;2.0;2.46;55.71;1;False
26061;Male;44.0;MI;70;510 353 79 70;None;0;129.9;102.0;22.08;208.7;133.0;17.74;231.4;93.0;10.41;14.3;3.0;3.86;54.09;1;False
16795;Male;48.0;AZ;109;415 465 37 35;International;0;268.4;85.0;45.63;150.6;131.0;12.8;297.9;84.0;13.41;9.7;8.0;2.62;74.46;2;True
99157;Male;30.0;AZ;100;415 764 78 84;None;0;188.5;152.0;32.05;148.3;115.0;12.61;179.8;88.0;8.09;15.2;5.0;4.1;56.85;2;False
63957;Female;44.0;HI;104;408 313 92 10;None;0;170.6;97.0;29.0;162.1;111.0;13.78;210.7;131.0;9.48;6.1;1.0;1.65;53.91;1;False
81697;Male;30.0;NJ;106;415 355 80 24;None;0;191.4;124.0;32.54;200.7;116.0;17.06;230.1;76.0;10.35;8.2;3.0;2.21;62.16;1;False
71085;Male;27.0;MS;84;510 136 46 27;None;0;75.3;96.0;12.8;179.9;113.0;15.29;193.8;134.0;8.72;12.3;1.0;3.32;40.13;1;False
34353;Female;30.0;MA;80;510 499 37 77;None;0;149.8;123.0;25.47;276.3;75.0;23.49;241.4;75.0;10.86;10.9;7.0;2.94;62.76;2;False
68551;Female;24.0;SC;100;510 874 66 91;None;0;115.9;87.0;19.7;111.3;56.0;9.46;170.2;77.0;7.66;7,1;4.0;1.92;38.74;1;False
35916;Female;17.0;MN;99;408 307 74 43;None;0;128.8;86.0;21.9;203.9;105.0;17.33;282.6;131.0;12.72;14.1;4.0;3.81;55.76;2;False
34463;Female;;WV;50;510 124 47 27;None;0;131.7;108.0;22.39;216.5;103.0;18.4;196.1;126.0;8.82;11.0;5.0;2.97;52.58;1;False
56210;Male;32.0;MS;105;415 285 64 36;None;0;101.4;48.0;17.24;159.1;119.0;13.52;259.2;53.0;11.66;12.2;2.0;3.29;45.71;1;False
27330;Female;;VA;113;415 817 91 20;Voice mail;23;149.0;104.0;25.33;235.8;67.0;20.04;201.8;76.0;9.08;9.5;5.0;2.57;57.02;4;False
81004;Female;36.0;MS;111;415 535 79 81;Voice mail;36;96.8;123.0;16.46;170.6;105.0;14.5;166.0;85.0;7.47;13.4;4.0;3.62;42.05;2;False
24771;Male;30.0;NM;161;408 570 12 38;None;0;107.5;121.0;18.28;256.4;46.0;21.79;247.2;131.0;11.12;12.6;3.0;3.4;54.59;2;False
50205;Male;34.0;TX;70;415 903 97 62;None;0;232.8;95.0;39.58;303.4;111.0;25.79;255.6;104.0;11.5;12.9;7.0;3.48;80.35;0;True
59638;Female;40.0;HI;97;415 732 51 54;Voice mail;43;121.1;105.0;20.59;260.2;115.0;22.12;222.4;100.0;10.01;8.3;5.0;2.24;54.96;3;False
66681;Male;40.0;WA;130;510 803 88 55;None;0;124.3;70.0;21.13;270.7;99.0;23.01;239.5;83.0;10.78;3.5;6.0;0.95;55.87;0;False
75656;Female;35.0;WI;92;415 876 21 45;None;0;157.7;101.0;26.81;298.6;100.0;25.38;216.9;99.0;9.76;13.8;3.0;3.73;65.68;1;False
77096;Female;23.0;CO;119;408 124 24 71;None;0;124.3;68.0;21.13;207.1;88.0;17.6;157.4;93.0;7.08;14.8;1.0;4.0;49.81;0;False
51695;Male;30.0;NV;115;415 715 31 46;None;0;286.4;125.0;48.69;205.7;74.0;17.48;191.4;141.0;8.61;6.9;6.0;1.86;76.64;1;True
34031;Female;43.0;RI;134;415 287 58 10;None;0;141.7;95.0;24.09;205.6;101.0;17.48;218.5;60.0;9.83;8.8;6.0;2.38;53.78;0;False
64738;Female;;VA;127;408 293 90 18;Voice mail;25;173.0;91.0;29.41;245.8;64.0;20.89;300.0;99.0;13.5;4.8;3.0;1.3;65.1;0;False
13374;Male;32.0;NJ;80;415 651 26 73;None;0;268.7;120.0;45.68;301.0;147.0;25.59;167.0;140.0;7.52;5.8;1.0;1.57;80.36;2;True
29986;Male;35.0;ND;153;415 356 80 99;Voice mail;31;218.5;130.0;37.15;134.2;103.0;11.41;118.9;105.0;5.35;9.4;6.0;2.54;56.45;0;False
45717;Male;;MN;85;415 102 84 27;None;0;255.3;114.0;43.4;194.6;83.0;16.54;276.6;78.0;12.45;3.7;5.0;1.0;73.39;3;False
43555;Male;30.0;HI;79;415 885 97 92;None;0;41.9;124.0;7.12;211.0;95.0;17.94;237.9;55.0;10.71;11.4;5.0;3.08;38.85;1;False
27945;Male;41.0;ND;35;415 420 99 76;None;0;260.8;87.0;44.34;258.1;78.0;21.94;131.3;123.0;5.91;5.8;2.0;1.57;73.76;1;False
56783;Female;43.0;WI;120;408 536 67 95;Voice mail;26;239.4;94.0;40.7;259.4;88.0;22.05;238.0;132.0;10.71;7.7;3.0;2.08;75.54;0;False
18811;Male;;MN;68;510 675 95 13;;0;226.7;94.0;38.54;168.4;129.0;14.31;188.7;117.0;8.49;10.2;1.0;2.75;64.09;0;False
94580;Female;37.0;DC;60;408 693 90 28;None;0;179.3;147.0;30.48;208.9;89.0;17.76;248.2;98.0;11.17;13.5;6.0;3.65;63.06;1;True
21043;Female;37.0;KS;120;510 481 31 76;None;0;158.0;110.0;26.86;197.0;103.0;16.75;154.9;132.0;6.97;10.0;5.0;2.7;53.28;1;False
87247;Male;;MT;71;510 858 25 62;Voice mail;23;175.7;82.0;29.87;258.9;136.0;22.01;268.4;154.0;12.08;14.1;7.0;3.81;67.77;1;False
74601;Female;;WV;124;415 657 64 18;None;0;157.4;107.0;26.76;167.8;112.0;14.26;188.8;102.0;8.5;8.8;3.0;2.38;51.9;3;False
19102;Male;43.0;ME;23;510 183 18 77;None;0;113.1;74.0;19.23;168.8;95.0;14.35;262.9;126.0;11.83;6.9;2.0;1.86;47.27;1;True
70214;Female;44.0;WY;225;415 316 86 44;None;0;182.7;142.0;31.06;246.5;63.0;20.95;218.0;103.0;9.81;8.8;2.0;2.38;64.2;1;False
32585;Male;38.0;NY;181;415 750 20 33;International;0;161.3;83.0;27.42;124.4;83.0;10.57;262.0;98.0;11.79;14.1;3.0;3.81;53.59;0;True
43585;Male;;VT;63;415 145 59 69;None;0;142.5;92.0;24.23;208.3;102.0;17.71;228.9;120.0;10.3;7.5;2.0;2.03;54.27;2;False
63538;Female;19.0;NC;54;415 716 80 10;International;0;190.5;108.0;32.39;259.7;108.0;22.07;141.5;111.0;6.37;9.7;2.0;2.62;63.45;2;True
49852;Male;28.0;MO;80;408 410 24 66;International, Voice mail;15;159.3;110.0;27.08;170.6;120.0;14.5;141.2;82.0;6.35;11.9;5.0;3.21;51.14;1;False
38099;Female;;NC;118;408 139 98 96;International, Voice mail;39;153.8;106.0;26.15;123.3;111.0;10.48;117.8;103.0;5.3;9.2;6.0;2.48;44.41;1;False
18315;Female;21.0;NJ;42;408 376 10 68;International;0;180.7;127.0;30.72;174.6;94.0;14.84;165.3;114.0;7.44;12.0;6.0;3.24;56.24;2;False
32404;Female;34.0;OH;134;408 704 93 96;None;0;202.7;105.0;34.46;224.9;90.0;19.12;253.9;108.0;11.43;12.1;7.0;3.27;68.28;0;False
47928;Female;34.0;TX;66;415 795 48 88;Voice mail;35;190.8;100.0;32.44;261.3;93.0;22.21;209.5;108.0;9.43;8.9;6.0;2.4;66.48;0;False
49761;Female;;WA;66;415 833 29 46;;0;205.1;102.0;34.87;232.7;109.0;19.78;259.9;95.0;11.7;9.2;6.0;2.48;68.83;2;False
58588;Male;;TN;127;415 945 36 97;Voice mail;28;235.6;124.0;40.05;236.8;113.0;20.13;241.2;127.0;10.85;7.7;2.0;2.08;73.11;1;False
96842;Female;;HI;146;510 974 77 27;None;0;189.3;77.0;32.18;155.9;128.0;13.25;186.0;83.0;8.37;7.4;3.0;2.0;55.8;0;False
39035;Male;30.0;WY;93;408 683 76 60;Voice mail;42;166.9;101.0;28.37;273.2;84.0;23.22;171.0;106.0;7.69;11.5;1.0;3.11;62.39;1;False
47086;Female;39.0;CT;77;415 861 62 17;None;0;245,2;87.0;41.68;254.1;83.0;21.6;239.4;91.0;10.77;7.5;4.0;2.03;76.08;o;True
45589;Female;48.0;NM;111;415 113 34 18;None;0;132.6;125.0;22.54;221.1;67.0;18.79;127.9;101.0;5.76;12.7;2.0;3.43;50.52;4;True
68640;Female;21.0;NJ;125;415 949 43 93;None;0;182.3;64.0;30.99;139.8;121.0;11.88;171.6;96.0;7.72;11.6;7.0;3.13;53.72;2;False
29687;Female;34.0;AL;115;510 280 10 61;Voice mail;14;192.3;86.0;32.69;88.7;90.0;7.54;229.4;120.0;10.32;10.5;3.0;2.84;53.39;2;False
18770;Female;40.0;MN;115;510 318 19 27;International;0;122,0;110.0;20.74;220.2;100.0;18.72;179.7;124.0;8.09;10.8;2.0;2.92;50.47;2;True
62397;Male;;NC;114;408 269 77 43;None;0;193.0;101.0;32.81;250.0;81.0;21.25;133.3;79.0;6.0;9.6;2.0;2.59;62.65;2;False
70353;Male;;OH;106;415 169 65 62;None;0;158.6;112.0;26.96;220.0;114.0;18.7;252.9;106.0;11.38;9.1;3.0;2.46;59.5;0;False
63873;Male;;ND;118;415 990 91 14;Voice mail;39;91.5;125.0;15.56;219.9;113.0;18.69;229.0;99.0;10.31;12.7;8.0;3.43;47.99;2;False
91825;Male;;CO;59;510 630 98 74;;0;153.6;92.0;26.11;205.5;88.0;17.47;114.5;89.0;5.15;12.5;10.0;3.38;52.11;1;False
62386;Male;30.0;ND;87;415 758 46 41;International, Voice mail;40;221.6;79.0;37.67;157.1;74.0;13.35;222.4;124.0;10.01;11.5;3.0;3.11;64.14;1;False
89248;Male;;NY;21;415 387 59 30;None;0;244.7;81.0;41.6;168.0;117.0;14.28;281.5;87.0;12.67;6.6;1.0;1.78;70.33;1;False
80343;Male;;WI;142;408 224 58 49;Voice mail;24;239.8;103.0;40.77;285.9;65.0;24.3;256.7;106.0;11.55;9,5;4.0;2.57;79.19;0;False
84556;Female;30.0;WY;62;415 284 31 92;None;0;172.4;132.0;29.31;230.5;100.0;19.59;228.2;109.0;10.27;11.0;5.0;2.97;62.14;0;False
36210;Female;;OR;149;415 792 11 71;None;0;242.5;83.0;41.23;245.4;97.0;20.86;219.6;80.0;9.88;10.0;3.0;2.7;74.67;3;True
13767;Female;28.0;CO;54;510 850 90 58;Voice mail;39;117.6;82.0;19.99;159.2;60.0;13.53;236.4;113.0;10.64;11.3;10.0;3.05;47.21;2;False
65503;Male;35.0;LA;112;510 165 99 52;None;0;174.5;127.0;29.67;259.3;71.0;22.04;170.5;120.0;7.67;11.3;7.0;3.05;62.43;1;False
57496;Female;;AL;68;510 888 53 35;None;0;157.3;83.0;26.74;220.9;85.0;18.78;218.9;129.0;9.85;12.0;7.0;3.24;58.61;1;False
15371;Male;;TX;201;415 561 27 38;Voice mail;21;192.0;97.0;32.64;239.1;81.0;20.32;116.1;125.0;5.22;15.1;3.0;4.08;62.26;1;False
86104;Male;33.0;PA;88;510 905 67 37;None;0;218.2;76.0;37.09;169.3;60.0;14.39;141.1;99.0;6.35;8.0;1.0;2.16;59.99;1;False
66825;Female;36.0;IL;85;415 553 45 61;Voice mail;29;144.6;97.0;24.58;140.0;102.0;11.9;165.4;148.0;7.44;10.9;3.0;2.94;46.86;1;False
17430;Female;;DE;51;415 510 53 67;International;0;153.6;108.0;26.11;232.9;85.0;19.8;214.2;92.0;9.64;14.1;4.0;3.81;59.36;0;True
35243;Male;;MO;45;510 947 97 77;Voice mail;29;135.8;104.0;23.09;222.5;101.0;18.91;235.6;92.0;10.6;7.9;6.0;2.13;54.73;2;False
37982;Female;27.0;AR;116;510 251 71 27;None;0;160.7;69.0;27.32;146.8;106.0;12.48;287.8;144.0;12.95;8.2;5.0;2.21;54.96;0;False
91570;Female;28.0;OH;146;408 830 21 39;Voice mail;31;202.5;91.0;34.43;241.4;108.0;20.52;169.6;77.0;7.63;7.8;2.0;2.11;64.69;1;False
83088;Female;41.0;WI;63;510 293 74 42;Voice mail;34;152,2;119.0;25.87;227.1;91.0;19.3;195.7;103.0;8.81;12.3;5.0;3.32;57.3;1;False
75838;Female;37.0;GA;133;510 692 15 29;None;0;227.4;90.0;38.66;73.2;135.0;6.22;114.3;99.0;5.14;4.7;7.0;1.27;51.29;0;False
76600;Female;37.0;KY;125;408 574 96 55;None;0;191.6;115.0;32.57;205.6;108.0;17.48;210.2;123.0;9.46;9.2;3.0;2.48;61.99;2;False
40744;Female;48.0;OH;72;510 755 48 44;None;0;138.9;111.0;23.61;211.6;102.0;17.99;179.5;91.0;8.08;10.8;3.0;2.92;52.6;1;False
24586;Male;30.0;TN;130;408 459 54 24;None;0;127.0;102.0;21.59;206.9;107.0;17.59;231.7;99.0;10.43;6.1;6.0;1.65;51.26;0;False
76911;Female;36.0;SD;97;415 640 48 52;None;0;168.6;87.0;28.66;259.2;105.0;22.03;279.8;123.0;12.59;7.3;4.0;1.97;65.25;1;False
39745;Female;36.0;NY;54;415 560 92 53;;0;286.6;73.0;48.72;223.2;108.0;18.97;203.7;107.0;9.17;11.5;5.0;3.11;79.97;1;True
14532;Female;46.0;GA;160;415 837 63 65;Voice mail;29;164.6;121.0;27.98;262.8;108.0;22.34;123.8;131.0;5.57;15.2;4.0;4.1;59.99;1;False
86816;Male;33.0;TX;79;415 914 13 65;None;0;144.0;90.0;24.48;135.8;91.0;11.54;212.4;129.0;9.56;13.0;4.0;3.51;49.09;1;False
26258;Female;;WV;92;415 639 32 79;Voice mail;47;141.6;95.0;24.07;207.9;130.0;17.67;203.6;95.0;9.16;10.2;11.0;2.75;53.65;0;False
67516;Female;40.0;MI;59;415 683 20 33;None;0;204.3;65.0;34.73;247.3;123.0;21.02;214.7;94.0;9.66;12.0;4.0;3.24;68.65;1;False
75602;Male;31.0;ND;132;510 121 43 97;None;0;163.2;80.0;27.74;167.6;90.0;14.25;87.5;90.0;3.94;6.2;10.0;1.67;47.6;1;False
26024;Female;30.0;NE;21;510 813 57 21;None;0;225.0;110.0;38.25;244.2;111.0;20.76;221.2;93.0;9.95;10.7;4.0;2.89;71.85;0;False
62001;Male;;SD;93;415 800 22 16;None;0;176.1;103.0;29.94;199.7;130.0;16.97;263.9;96.0;11.88;8.5;6.0;2.3;61.09;2;False
39083;Male;37.0;NJ;147;415 892 65 27;Voice mail;36;254.2;78.0;43.21;228.1;105.0;19.39;98.0;125.0;4.41;13.8;7.0;3.73;70.74;5;False
46457;Female;;AK;101;510 914 86 17;None;0;174.9;105.0;29.73;262.0;75.0;22.27;210.0;93.0;9.45;8.5;5.0;2.3;63.75;1;False
18375;Male;38.0;CT;125;415 946 89 23;International;0;187.3;118.0;31.84;160.7;111.0;13.66;263.8;112.0;11.87;9.6;2.0;2.59;59.96;0;True
69053;Female;29.0;CO;63;415 376 92 62;;0;211.8;84.0;36.01;230.9;137.0;19.63;217.1;99.0;9.77;10.7;9.0;2.89;68.3;3;False
76887;Female;;MD;107;415 457 41 90;None;0;241.9;102.0;41.12;126.9;117.0;10.79;185.6;92.0;8.35;11.7;6.0;3.16;63.42;0;False
43488;Male;39.0;ND;110;408 986 78 11;None;0;196.1;103.0;33.34;199.7;123.0;16.97;135.9;71.0;6.12;12.9;1.0;3.48;59.91;3;False
42754;Female;;NH;83;415 864 81 75;None;0;231.3;100.0;39.32;210.4;84.0;17.88;217.4;106.0;9.78;12.4;2.0;3.35;70.33;3;False
39386;Male;36.0;MN;117;408 576 20 53;None;0;161.6;104.0;27.47;196.3;119.0;16.69;294.8;111.0;13.27;13.8;2.0;3.73;61.16;1;False
58193;Male;;KY;124;415 472 51 72;None;0;194.0;103.0;32.98;241.0;116.0;20.49;227.5;153.0;10.24;11.9;5.0;3.21;66.92;0;False
21221;Female;;NH;115;510 347 94 28;None;0;109.7;148.0;18.65;223.8;87.0;19.02;240.3;96.0;10.81;15.4;8.0;4.16;52.64;3;False
90741;Male;27.0;CO;156;408 752 94 68;International;0;277.0;119.0;47.09;238.3;106.0;20.26;94.4;96.0;4.25;8.3;3.0;2.24;73.84;1;False
55423;Female;41.0;KY;89;408 698 89 20;None;0;192.1;83.0;32.66;163.6;88.0;13.91;169.7;138.0;7.64;6.1;3.0;1.65;55.86;0;False
34581;Female;41.0;KY;72;415 758 49 57;None;0;198.4;147.0;33.73;216.9;121.0;18.44;112.8;125.0;5.08;13.1;4.0;3.54;60.79;0;False
